event_key,SQLDATE,EventCode,status,verdict,grade,title,reason,used_url,source_url
1142781733,2023-11-27,190,OK_ORIGINAL,AMBIGUOUS,MEDIUM,China-US battle over Taiwan would be ‘a war too many’ for world right now: Expert,"기사는 양안 간의 잠재적인 군사 충돌 가능성에 대해 논의하지만, 실제 재래식 무력 사용이 발생했음을 보고하지는 않습니다.",https://www.aa.com.tr/en/politics/china-us-battle-over-taiwan-would-be-a-war-too-many-for-world-right-now-expert/3066009,https://www.aa.com.tr/en/politics/china-us-battle-over-taiwan-would-be-a-war-too-many-for-world-right-now-expert/3066009
1142833018,2023-11-27,190,OK_ORIGINAL,MISMATCH,LOW,Taiwan draws clear US-vs.-China battle lines in key election,"이 기사는 대만 총선과 관련된 정치적 사건을 다루고 있으며, 재래식 무력 사용과 같은 군사적 사건과는 관련이 없습니다.",https://www.stripes.com/theaters/asia_pacific/2023-11-27/taiwan-election-us-china-12183257.html,https://www.stripes.com/theaters/asia_pacific/2023-11-27/taiwan-election-us-china-12183257.html
1067161949,2022-10-12,150,NOTFOUND,-,UNVERIFIED,,본문 확보 실패,,https://gazette.com/news/us-world/taiwan-says-china-looking-at-ukraine-war-to-develop-hybrid-strategies/article_8af5f52f-3ca7-5500-936d-fc3603b8d434.html
1067161950,2022-10-12,150,NOTFOUND,-,UNVERIFIED,,본문 확보 실패,,https://gazette.com/news/us-world/taiwan-says-china-looking-at-ukraine-war-to-develop-hybrid-strategies/article_8af5f52f-3ca7-5500-936d-fc3603b8d434.html
1024350158,2022-01-21,150,OK_ORIGINAL,MISMATCH,LOW,Bidens invited to state visit to Japan in spring,"이 기사는 미국과 일본 정상의 만남 및 북한 핵 활동 억제 논의에 관한 내용으로, 양안(중국-대만) 군사 사건과는 직접적인 관련이 없습니다.",https://www.dailymail.co.uk/news/article-10427003/Biden-seek-support-Japanese-PM-Kishida-Fumio-Ukraine.html,https://www.dailymail.co.uk/news/article-10427003/Biden-seek-support-Japanese-PM-Kishida-Fumio-Ukraine.html
1024390271,2022-01-21,150,NOTFOUND,-,UNVERIFIED,,본문 확보 실패,,https://omaha.com/news/national/govt-and-politics/biden-kishida-1st-formal-talks-touch-on-china-nuke-weapons/article_f86df10f-579e-5e07-abe2-123a22b72dbd.html
1024374315,2022-01-21,150,NOTFOUND,-,UNVERIFIED,,본문 확보 실패,,https://www.startribune.com/biden-kishida-1st-formal-talks-touch-on-china-nuke-weapons/600138056/
1024373111,2022-01-21,150,NOTFOUND,-,UNVERIFIED,,본문 확보 실패,,https://wtop.com/asia/2022/01/biden-kishida-talks-to-touch-on-north-korea-china/
1024388797,2022-01-21,150,NOTFOUND,-,UNVERIFIED,,본문 확보 실패,,https://www.bozemandailychronicle.com/ap_news/us/biden-kishida-1st-formal-talks-touch-on-china-nuke-weapons/article_0540c8e6-aae8-5fd1-a4e2-249af6535cdf.html
1024388796,2022-01-21,150,NOTFOUND,-,UNVERIFIED,,본문 확보 실패,,https://www.bozemandailychronicle.com/ap_news/us/biden-kishida-1st-formal-talks-touch-on-china-nuke-weapons/article_0540c8e6-aae8-5fd1-a4e2-249af6535cdf.html
1178368423,2024-05-28,150,OK_ORIGINAL,MISMATCH,LOW,GLOBALink | Russian student welcomes exciting new life in China,"기사 내용은 러시아 학생의 중국 생활, 미국 외교 정책, NASA 망원경 발사, 홍역 발생, 헬리콥터 비행 금지, 핵융합 에너지 개발 등 다양한 주제를 다루고 있으며, 양안 군사 사건이나 군사 태세와는 전혀 관련이 없습니다.",https://www.shanghaisun.com/news/274387008/globalink--russian-student-welcomes-exciting-new-life-in-china,https://www.shanghaisun.com/news/274387008/globalink--russian-student-welcomes-exciting-new-life-in-china
1178331567,2024-05-28,150,OK_ORIGINAL,MISMATCH,LOW,ChiNext Index opens lower Tuesday,"기사는 중국 증시 지수의 하락에 관한 것으로, 양안 군사 사건과 전혀 관련이 없습니다.",https://www.shanghaisun.com/news/274386966/chinext-index-opens-lower-tuesday,https://www.shanghaisun.com/news/274386966/chinext-index-opens-lower-tuesday
1178298598,2024-05-28,150,NOTFOUND,-,UNVERIFIED,,본문 확보 실패,,https://www.2lt.com.au/responding-to-chinas-military-drills-taiwan-mobilizes-jets-missiles/
1178302512,2024-05-28,150,OK_ORIGINAL,MATCH,HIGH,"Taiwan issues alerts over China's military drills, scrambles jets","기사는 중국의 대만 주변 군사 훈련에 대한 대만의 대응을 자세히 설명하며, 이는 GDELT의 '군사 태세(military posturing)' 분류와 일치하는 양안 군사 사건입니다.",https://www.sierraleonetimes.com/news/274386879/taiwan-issues-alerts-over-china-military-drills-scrambles-jets,https://www.sierraleonetimes.com/news/274386879/taiwan-issues-alerts-over-china-military-drills-scrambles-jets
1271246049,2025-10-29,154,OK_ORIGINAL,MATCH,HIGH,"Taiwan reports increase in Chinese military activity, with five PLAN vessels, 25 PLA aircraft sorties near its territory","기사는 중국 군용기 및 함정의 활동 증가를 보고하고 있으며, 이는 CAMEO 코드 154 '군사 동원·증강'과 일치합니다.",http://www.bignewsnetwork.com/news/278662092/taiwan-reports-increase-in-chinese-military-activity-with-five-plan-vessels-25-pla-aircraft-sorties-near-its-territory,http://www.bignewsnetwork.com/news/278662092/taiwan-reports-increase-in-chinese-military-activity-with-five-plan-vessels-25-pla-aircraft-sorties-near-its-territory
1271246050,2025-10-29,154,OK_ORIGINAL,MATCH,HIGH,"Taiwan reports increase in Chinese military activity, with five PLAN vessels, 25 PLA aircraft sorties near its territory","기사는 중국 인민해방군(PLA) 항공기 및 해군(PLAN) 함정의 활동 증가를 보고하며, 이는 군사 동원 또는 증강의 맥락으로 해석될 수 있습니다.",http://www.bignewsnetwork.com/news/278662092/taiwan-reports-increase-in-chinese-military-activity-with-five-plan-vessels-25-pla-aircraft-sorties-near-its-territory,http://www.bignewsnetwork.com/news/278662092/taiwan-reports-increase-in-chinese-military-activity-with-five-plan-vessels-25-pla-aircraft-sorties-near-its-territory
1156933701,2024-02-10,190,OK_ORIGINAL,MISMATCH,LOW,How Taiwan’s elections challenge the power of China’s Communist Party,"기사는 대만의 선거가 중국 공산당의 권위에 도전하는 방식에 대한 정치적 분석을 다루고 있으며, 재래식 무력 사용과 같은 군사 사건을 묘사하지 않습니다.",https://www.aljazeera.com/news/2024/2/10/how-taiwans-elections-challenge-the-power-of-chinas-communist-party,https://www.aljazeera.com/news/2024/2/10/how-taiwans-elections-challenge-the-power-of-chinas-communist-party
1156933272,2024-02-10,190,OK_ORIGINAL,MISMATCH,LOW,How Taiwan’s elections challenge the power of China’s Communist Party,"이 기사는 대만 선거와 중국 공산당의 권력에 대해 다루고 있으며, 재래식 무력 사용과 같은 군사 사건에 관한 내용은 포함하고 있지 않습니다.",https://www.aljazeera.com/news/2024/2/10/how-taiwans-elections-challenge-the-power-of-chinas-communist-party,https://www.aljazeera.com/news/2024/2/10/how-taiwans-elections-challenge-the-power-of-chinas-communist-party
1165131797,2024-03-21,154,NOTFOUND,-,UNVERIFIED,,본문 확보 실패,,https://www.swoknews.com/ap/international/china-on-track-to-be-ready-to-invade-taiwan-by-2027-us-says/article_8e834aa0-0f5f-5746-91b1-45a6d0e3ad0b.html
1165191214,2024-03-14,194,NOTFOUND,-,UNVERIFIED,,본문 확보 실패,,https://www.heraldscotland.com/news/12117114.clinton-acts-in-face-of-chinese-bullying-and-turns-a-tense-situation-into-a-volatile-one-us-warships-head-for-taiwan/
1165191585,2024-03-21,150,NOTFOUND,-,UNVERIFIED,,본문 확보 실패,,https://www.heraldscotland.com/news/12117114.clinton-acts-in-face-of-chinese-bullying-and-turns-a-tense-situation-into-a-volatile-one-us-warships-head-for-taiwan/
1226887797,2025-02-16,150,NOTFOUND,-,UNVERIFIED,,본문 확보 실패,,https://www.classy100.com/news/chinas-ramped-up-exercises-may-be-fig-leaf-for-invasion/
1048749651,2022-06-10,190,EMPTY,-,UNVERIFIED,,본문 확보 실패,,https://www.msn.com/en-ca/news/world/us-chinese-defense-ministers-meet-hoping-to-avoid-misunderstandings/ar-AAYiBpt
1048747426,2022-06-10,190,EMPTY,-,UNVERIFIED,,본문 확보 실패,,https://www.msn.com/en-us/news/world/u-s-chinese-defence-ministers-meet-face-to-face-seeking-to-avoid-misunderstandings/ar-AAYiBcS
1048746906,2022-06-10,190,EMPTY,-,UNVERIFIED,,본문 확보 실패,,https://www.msn.com/en-us/news/world/u-s-chinese-defence-ministers-meet-face-to-face-seeking-to-avoid-misunderstandings/ar-AAYiBcS
1048746907,2022-06-10,190,EMPTY,-,UNVERIFIED,,본문 확보 실패,,https://www.msn.com/en-us/news/world/u-s-chinese-defence-ministers-meet-face-to-face-seeking-to-avoid-misunderstandings/ar-AAYiBcS
1106515046,2023-06-03,190,OK_ORIGINAL,MISMATCH,LOW,Theatre In Democratic Taiwan Stages Hong Kong Play About Tiananmen Square,"이 기사는 대만에서 열리는 홍콩 연극에 관한 내용으로, 양안 간의 군사적 충돌이나 재래식 무력 사용과는 관련이 없습니다.",https://www.ibtimes.com/theatre-democratic-taiwan-stages-hong-kong-play-about-tiananmen-square-3697448,https://www.ibtimes.com/theatre-democratic-taiwan-stages-hong-kong-play-about-tiananmen-square-3697448
1106513950,2023-06-03,190,OK_ORIGINAL,MISMATCH,LOW,Theatre in democratic Taiwan stages Hong Kong play about Tiananmen square,"기사는 대만에서 홍콩의 민주화 시위를 다룬 연극에 대한 내용으로, 재래식 무력 사용과 관련된 군사 사건과는 전혀 관련이 없습니다.",https://news.yahoo.com/theatre-democratic-taiwan-stages-hong-035440965.html,https://news.yahoo.com/theatre-democratic-taiwan-stages-hong-035440965.html
1241429520,2025-05-02,190,OK_ORIGINAL,MISMATCH,LOW,Taiwan to mark World War 2 end in history narrative battle with China,"기사는 2차 세계대전 종전 기념 행사에 대한 내용이며, 중국과 대만 간의 직접적인 재래식 무력 사용이나 군사적 충돌에 대한 내용은 포함하고 있지 않습니다.",https://www.asiaone.com/asia/taiwan-mark-world-war-2-end-history-narrative-battle-china,https://www.asiaone.com/asia/taiwan-mark-world-war-2-end-history-narrative-battle-china
1241428760,2025-05-02,190,OK_ORIGINAL,MISMATCH,LOW,Taiwan to mark World War 2 end in history narrative battle with China,"이 기사는 제2차 세계 대전 종전을 기념하는 대만의 역사적 해석에 관한 내용이며, 중국과 대만 간의 직접적인 재래식 무력 사용 사건을 다루고 있지 않습니다.",https://www.asiaone.com/asia/taiwan-mark-world-war-2-end-history-narrative-battle-china,https://www.asiaone.com/asia/taiwan-mark-world-war-2-end-history-narrative-battle-china
1021932818,2022-01-05,190,OK_ORIGINAL,AMBIGUOUS,MEDIUM,Taiwan fighter jets act out war scenario,"기사는 대만 전투기 조종사들의 '전시 시나리오' 훈련을 묘사하고 있지만, 실제 재래식 무력이 사용된 사건이 아닌 훈련으로, CAMEO 코드 190(재래식 무력 사용)과 직접적으로 일치한다고 보기에는 애매합니다.",https://www.rt.com/news/545222-taiwan-fighter-jets-war-scenario-drills/,https://www.rt.com/news/545222-taiwan-fighter-jets-war-scenario-drills/
1021951531,2022-01-05,151,OK_ORIGINAL,MATCH,HIGH,2 Chinese warplanes enter Taiwan's air defence zone,"기사는 중국 전투기의 대만 방공식별구역 진입을 보도하고 있으며, 이는 경계 수준 강화와 관련된 양안 군사 사건으로 분류될 수 있습니다.",https://www.japanherald.com/news/272108644/2-chinese-warplanes-enter-taiwan-air-defence-zone,https://www.japanherald.com/news/272108644/2-chinese-warplanes-enter-taiwan-air-defence-zone
1021951532,2022-01-05,151,OK_ORIGINAL,MATCH,HIGH,2 Chinese warplanes enter Taiwan's air defence zone,"기사는 중국 군용기의 대만 방공식별구역 진입을 보고하며, 이는 경계 수준 강화로 이어질 수 있는 군사적 긴장을 나타내므로 CAMEO 코드 151과 일치합니다.",https://www.japanherald.com/news/272108644/2-chinese-warplanes-enter-taiwan-air-defence-zone,https://www.japanherald.com/news/272108644/2-chinese-warplanes-enter-taiwan-air-defence-zone
1021866967,2022-01-05,151,OK_ORIGINAL,MATCH,HIGH,7 Chinese warplanes enter Taiwan's air defence zone,"기사는 중국 군용기가 대만 방공식별구역에 진입한 사건을 보도하고 있으며, 이는 경계 수준 강화로 이어질 수 있는 군사적 긴장을 나타내므로 CAMEO 코드 151에 해당합니다.",https://news.webindia123.com/news/Articles/World/20220105/3886477.html,https://news.webindia123.com/news/Articles/World/20220105/3886477.html
1021866968,2022-01-05,151,NOTFOUND,-,UNVERIFIED,,본문 확보 실패,,https://www.business-standard.com/article/international/7-military-aircrafts-of-chinese-pla-enter-taiwan-s-air-defence-zone-122010500179_1.html
1063173343,2022-09-15,194,OK_ORIGINAL,MISMATCH,LOW,Senate Committee Advances Taiwan Policy Act with Bipartisan Support,"기사는 중화기를 사용한 군사적 충돌을 다루는 것이 아니라, 대만 정책 법안의 의회 통과에 관한 것으로 군사 사건과는 거리가 멉니다.",https://www.theepochtimes.com/senate-committee-passes-taiwan-policy-act-with-strong-bipartisan-support_4732747.html,https://www.theepochtimes.com/senate-committee-passes-taiwan-policy-act-with-strong-bipartisan-support_4732747.html
1285747029,2026-01-25,190,OK_ORIGINAL,MISMATCH,LOW,Crowds flock to Tokyo zoo to see pandas before they leave for China,"이 기사는 도쿄 동물원의 판다 반환에 관한 것으로, GDELT의 '재래식 무력 사용' 분류와는 전혀 관련이 없습니다.",https://www.yahoo.com/news/articles/crowds-flock-tokyo-zoo-see-072747585.html,https://www.yahoo.com/news/articles/crowds-flock-tokyo-zoo-see-072747585.html
1043346699,2022-05-09,150,NOTFOUND,-,UNVERIFIED,,본문 확보 실패,,https://www.uniindia.com/story/China-concludes-military-exercises-near-Taiwan
1043379594,2022-05-09,150,EMPTY,-,UNVERIFIED,,본문 확보 실패,,https://www.msn.com/en-gb/news/world/china-carries-out-fresh-round-of-military-exercises-near-taiwan/ar-AAX47Er
1124978842,2023-08-06,190,NOTFOUND,-,UNVERIFIED,,본문 확보 실패,,https://journalnow.com/news/nation-world/taiwan-government-races-to-counter-china-but-many-residents-not-worried-about-war/article_8e2dd663-abdb-52a4-97f0-78862e5ac2ec.html
1124978832,2023-08-06,190,NOTFOUND,-,UNVERIFIED,,본문 확보 실패,,https://journalnow.com/news/nation-world/taiwan-government-races-to-counter-china-but-many-residents-not-worried-about-war/article_8e2dd663-abdb-52a4-97f0-78862e5ac2ec.html
1122941496,2023-08-25,150,OK_ORIGINAL,MATCH,HIGH,China warns the US to cease 'arming' Taiwan in latest threat,"기사는 미국이 대만에 무기를 판매하는 것에 대한 중국의 경고를 다루고 있으며, 이는 양안 군사 사건에 해당하고 군사 태세(military posturing)라는 분류 유형과 일치합니다.",https://www.skynews.com.au/world-news/china-vows-forceful-resolute-measures-if-united-states-does-not-stop-arming-taiwan-after-biden-administration-approves-500m-weapons-package/news-story/ba3a1b7e7ba9dd7cbaffb8aa8a53a3b5,https://www.skynews.com.au/world-news/china-vows-forceful-resolute-measures-if-united-states-does-not-stop-arming-taiwan-after-biden-administration-approves-500m-weapons-package/news-story/ba3a1b7e7ba9dd7cbaffb8aa8a53a3b5
1122922995,2023-08-25,150,OK_ORIGINAL,MISMATCH,LOW,Taiwan's vice president accuses China of attempting to influence upcoming elections,"기사는 중국의 선거 개입 의혹을 다루고 있으며, 이는 군사적 행위보다는 정치적, 경제적 영향력 행사 시도에 해당하여 GDELT의 '군사 태세' 분류와 직접적으로 일치하지 않습니다.",https://apnews.com/article/william-lai-taiwan-china-trade-elections-1ea93d53661929bac7f8ac9dbb1f1f6a,https://apnews.com/article/william-lai-taiwan-china-trade-elections-1ea93d53661929bac7f8ac9dbb1f1f6a
1060492190,2022-08-28,150,OK_ORIGINAL,MATCH,HIGH,"US warships carrying out Taiwan Strait passage, first since Pelosi visit | The Jerusalem Post","기사는 미 해군 함정이 대만 해협을 통과하는 사건을 다루고 있으며, 이는 중국과 대만 간의 긴장 상황 속에서 군사적 존재감을 과시하고 군사적 태세를 보여주는 행위이므로 GDELT의 '군사 태세(military posturing)' 분류와 일치합니다.",https://www.jpost.com/breaking-news/article-715734,https://www.jpost.com/breaking-news/article-715734
1060492188,2022-08-28,190,OK_ORIGINAL,MISMATCH,LOW,Taiwan opposition defends China outreach after controversial visit | The Jerusalem Post,"기사는 대만 야당의 중국과의 소통 노력과 관련된 정치적 논쟁을 다루고 있으며, 중국의 재래식 무력 사용이라는 GDELT 분류 사건 유형과는 직접적으로 일치하지 않습니다.",https://www.jpost.com/international/article-715741,https://www.jpost.com/international/article-715741
1060493604,2022-08-28,150,NOTFOUND,-,UNVERIFIED,,본문 확보 실패,,https://www.shorenewsnetwork.com/2022/08/28/u-s-warships-transit-taiwan/
1060487961,2022-08-28,151,OK_ORIGINAL,MATCH,HIGH,Two US Warships in Taiwan Strait as Washington Pushes Back on Beijing with Show of Force,"기사는 미 해군 함정의 대만 해협 통과를 보도하며, 이는 중국의 긴장 고조에 대한 미국의 무력 시위로 해석되어 경계 수준 강화와 일치합니다.",https://www.ibtimes.sg/two-us-warships-taiwan-strait-washington-pushes-back-beijing-show-force-66474,https://www.ibtimes.sg/two-us-warships-taiwan-strait-washington-pushes-back-beijing-show-force-66474
1060492001,2022-08-28,190,OK_ORIGINAL,AMBIGUOUS,MEDIUM,Taiwan opposition defends China outreach after controversial visit | The Jerusalem Post,"기사는 대만과 중국 간의 외교적 긴장과 이에 대한 대만 내 정치적 논쟁을 다루고 있으며, 직접적인 재래식 무력 사용 사건을 묘사하고 있지 않습니다.",https://www.jpost.com/international/article-715741,https://www.jpost.com/international/article-715741
1177688016,2024-05-24,150,OK_ORIGINAL,MATCH,HIGH,Taiwan calls China’s military exercises around island ‘irrational provocations’,"기사는 중국과 대만 간의 군사 훈련 및 이에 대한 대만의 대응을 다루고 있으며, 이는 '군사 태세'에 해당합니다.",https://www.stripes.com/theaters/asia_pacific/2024-05-24/china-military-exercises-taiwan-lai-ching-te-13958945.html,https://www.stripes.com/theaters/asia_pacific/2024-05-24/china-military-exercises-taiwan-lai-ching-te-13958945.html
1177733360,2024-05-24,150,OK_ORIGINAL,MATCH,HIGH,China's military intimidation only escalates cross-strait tensions: MAC,"기사는 중국의 대만 주변 군사 훈련에 대한 대만 측의 항의를 다루고 있으며, 이는 GDELT 분류 유형인 '군사 태세(military posturing)'와 일치합니다.",https://www.globalsecurity.org/wmd/library/news/taiwan/2024/taiwan-240523-cna03.htm,https://www.globalsecurity.org/wmd/library/news/taiwan/2024/taiwan-240523-cna03.htm
1177731830,2024-05-24,190,NOTFOUND,-,UNVERIFIED,,본문 확보 실패,,https://www.yahoo.com/news/taiwans-kinmen-island-lives-life-123352564.html
1177733361,2024-05-24,190,NOTFOUND,-,UNVERIFIED,,본문 확보 실패,,https://www.yahoo.com/news/taiwans-kinmen-island-lives-life-123352564.html
1177733362,2024-05-24,190,NOTFOUND,-,UNVERIFIED,,본문 확보 실패,,https://www.yahoo.com/news/taiwans-kinmen-island-lives-life-123352564.html
1177665624,2024-05-24,150,NOTFOUND,-,UNVERIFIED,,본문 확보 실패,,https://www.marketscreener.com/quote/index/MSCI-TAIWAN-STRD-107361484/news/Philippine-defence-chief-says-Taiwan-Strait-situation-an-internal-matter-46815662/
1177669801,2024-05-24,150,OK_ORIGINAL,MATCH,HIGH,Philippine Defense Chief Says Taiwan Strait Situation an 'Internal Matter',"기사는 중국의 대만 주변 군사 훈련과 관련된 내용이며, 이는 '군사 태세(military posturing)'로 분류된 CAMEO 코드 150에 부합합니다.",https://english.aawsat.com/world/5023887-philippine-defense-chief-says-taiwan-strait-situation-internal-matter,https://english.aawsat.com/world/5023887-philippine-defense-chief-says-taiwan-strait-situation-internal-matter
1177665623,2024-05-24,150,NOTFOUND,-,UNVERIFIED,,본문 확보 실패,,https://www.marketscreener.com/quote/index/MSCI-TAIWAN-STRD-107361484/news/Philippine-defence-chief-says-Taiwan-Strait-situation-an-internal-matter-46815662/
1177669800,2024-05-24,150,OK_ORIGINAL,MATCH,HIGH,Philippine Defense Chief Says Taiwan Strait Situation an 'Internal Matter',"기사는 중국의 대만 주변 군사 훈련을 언급하며, 이는 CAMEO 코드 150 '군사 태세'에 해당하는 양안 군사 사건을 다루고 있습니다.",https://english.aawsat.com/world/5023887-philippine-defense-chief-says-taiwan-strait-situation-internal-matter,https://english.aawsat.com/world/5023887-philippine-defense-chief-says-taiwan-strait-situation-internal-matter
1177652314,2024-05-24,150,OK_ORIGINAL,MATCH,HIGH,China conduct military drills around Taiwan to test test 'seize power' capabilities - Times of India,기사 제목이 중국의 대만 주변 군사 훈련을 언급하며 '세력 장악' 능력을 시험한다고 명시하여 GDELT의 '군사 태세' 분류와 일치합니다.,https://timesofindia.indiatimes.com/world/china/china-conduct-military-drills-around-taiwan-to-test-test-seize-power-capabilities/articleshow/110380702.cms,https://timesofindia.indiatimes.com/world/china/china-conduct-military-drills-around-taiwan-to-test-test-seize-power-capabilities/articleshow/110380702.cms
1177691853,2024-05-24,150,OK_ORIGINAL,MATCH,HIGH,China's war drills around Taiwan enter Day 2. Here's what it means for cross-strait relations,"기사는 중국의 대만 주변 군사 훈련에 대해 보도하고 있으며, 이는 GDELT의 '군사 태세' 분류와 일치합니다.",https://www.nbcchicago.com/news/business/money-report/chinas-war-drills-around-taiwan-enter-day-2-heres-what-it-means-for-cross-strait-relations/3445851/,https://www.nbcchicago.com/news/business/money-report/chinas-war-drills-around-taiwan-enter-day-2-heres-what-it-means-for-cross-strait-relations/3445851/
1177655789,2024-05-24,150,OK_ORIGINAL,MATCH,HIGH,China conducts second day of military exercises near Taiwan,"기사는 중국이 대만 주변에서 실시하는 군사 훈련을 설명하며, 이는 GDELT의 CAMEO 코드 150 '군사 태세' 분류에 직접적으로 부합합니다.",https://news.webindia123.com/news/Articles/World/20240524/4200079.html,https://news.webindia123.com/news/Articles/World/20240524/4200079.html
1177655791,2024-05-24,150,OK_ORIGINAL,MATCH,HIGH,China launches ‘punishment’ war games around Taiwan,"기사는 중국이 대만을 둘러싸고 군사 훈련을 실시했다는 내용으로, '군사 태세(military posturing)'라는 분류 유형과 일치합니다.",https://www.dawn.com/news/1835372/china-launches-punishment-war-games-around-taiwan,https://www.dawn.com/news/1835372/china-launches-punishment-war-games-around-taiwan
1177667480,2023-05-25,150,NOTFOUND,-,UNVERIFIED,,본문 확보 실패,,https://eng.mizzima.com/2024/05/23/10147
1177704764,2024-05-24,150,OK_ORIGINAL,MATCH,HIGH,Chinese aircraft detected 74.08 km from Taiwan: Defense ministry - Focus Taiwan,"기사는 중국 항공기가 대만 근처에 접근한 사건을 다루고 있으며, 이는 군사적 긴장 조성 및 위협을 나타내는 군사 태세(military posturing)로 분류될 수 있습니다.",https://focustaiwan.tw:443/cross-strait/202405240012,https://focustaiwan.tw:443/cross-strait/202405240012
1177641221,2024-05-24,150,NOTFOUND,-,UNVERIFIED,,본문 확보 실패,,https://www.dailytelegraph.com.au/news/world/china-holds-lareg-scale-war-games-encircling-democratic-taiwan/news-story/258e6aa41afb898a5a2763a1dedb2bc9?nk=907a37d4a33e89ba0fe22db88a430f90-1716519728
1177797441,2024-05-24,150,OK_ORIGINAL,MATCH,HIGH,Taiwan protesters meet China’s intimidation with defiance,"기사는 중국의 대규모 군사 훈련과 대만의 이에 대한 저항을 다루고 있으며, 이는 GDELT의 '군사 태세' 분류와 일치합니다.",https://www.csmonitor.com/World/Asia-Pacific/2024/0524/Taiwan-election-China-military-exercises,https://www.csmonitor.com/World/Asia-Pacific/2024/0524/Taiwan-election-China-military-exercises
1177681357,2024-05-24,202,OK_ORIGINAL,MISMATCH,LOW,Art exhibition to remember Tiananmen Square massacre held in Taipei - Focus Taiwan,"이 기사는 35년 전 천안문 광장 사건을 기념하는 예술 전시회에 관한 내용으로, 현재 진행 중인 양안 군사 사건이나 대량 살상 사건으로 분류하기에는 부적절합니다.",https://focustaiwan.tw:443/cross-strait/202405240008,https://focustaiwan.tw:443/cross-strait/202405240008
1177643035,2024-05-24,150,OK_ORIGINAL,MATCH,HIGH,China conducts second day of military exercises near Taiwan,"기사는 중국이 대만 인근에서 군사 훈련을 실시하는 내용을 다루고 있으며, 이는 CAMEO 코드 150 (군사 태세)의 정의와 일치합니다.",https://www.bignewsnetwork.com/news/274383371/china-conducts-second-day-of-military-exercises-near-taiwan,https://www.bignewsnetwork.com/news/274383371/china-conducts-second-day-of-military-exercises-near-taiwan
1177704763,2024-05-24,150,OK_ORIGINAL,MATCH,HIGH,Chinese aircraft detected 74.08 km from Taiwan: Defense ministry - Focus Taiwan,"기사는 중국 군용기의 대만 인근 비행 사실을 보도하고 있으며, 이는 '군사 태세(military posturing)'라는 GDELT 분류와 일치합니다.",https://focustaiwan.tw/cross-strait/202405240012,https://focustaiwan.tw/cross-strait/202405240012
1177731831,2024-05-24,190,NOTFOUND,-,UNVERIFIED,,본문 확보 실패,,https://www.yahoo.com/news/taiwans-kinmen-island-lives-life-123352564.html
1213701007,2024-12-04,190,OK_ORIGINAL,MISMATCH,LOW,China's new drone draws debate over its potential uses,"기사는 중국의 신형 드론 개발에 대한 논의를 다루고 있으며, 재래식 무력의 실제 사용에 대한 내용은 포함하고 있지 않아 GDELT 분류 유형과 일치하지 않습니다.",https://www.voanews.com/a/china-new-drone-draws-debate-over-its-potential-uses/7887404.html,https://www.voanews.com/a/china-new-drone-draws-debate-over-its-potential-uses/7887404.html
1213558875,2024-12-04,192,OK_ORIGINAL,AMBIGUOUS,MEDIUM,"Taiwan detects 15 Chinese aircraft, 7 naval vessels and 1 official ship around its ADIZ","기사는 중국의 군용기 및 군함의 대만 주변 활동을 다루고 있으나, '영토 점령'이라는 분류 유형과는 직접적으로 일치하지 않고 긴장 고조를 나타내고 있습니다.",https://www.bignewsnetwork.com/news/274815275/taiwan-detects-15-chinese-aircraft-7-naval-vessels-and-1-official-ship-around-its-adiz,https://www.bignewsnetwork.com/news/274815275/taiwan-detects-15-chinese-aircraft-7-naval-vessels-and-1-official-ship-around-its-adiz
1213558090,2024-12-04,192,OK_ORIGINAL,AMBIGUOUS,MEDIUM,"Taiwan detects 15 Chinese aircraft, 7 naval vessels and 1 official ship around its ADIZ","기사는 중국의 대만 주변 군사 활동을 보고하지만, 이는 영토 점령(occupy territory)이 아닌 ADIZ 침입 및 해상 활동에 해당하므로 GDELT 분류와 정확히 일치하지 않습니다.",https://www.bignewsnetwork.com/news/274815275/taiwan-detects-15-chinese-aircraft-7-naval-vessels-and-1-official-ship-around-its-adiz,https://www.bignewsnetwork.com/news/274815275/taiwan-detects-15-chinese-aircraft-7-naval-vessels-and-1-official-ship-around-its-adiz
1258682044,2025-08-20,154,OK_ORIGINAL,MATCH,HIGH,The Chinese multiple rocket launcher poised to match the US’ Himars system,"기사는 중국의 다연장 로켓 시스템 개발 및 배치에 대해 설명하고 있으며, 이는 대만 해협의 긴장 고조 속에서 군사적 준비 태세를 강화하는 '군사 동원·증강' 유형과 일치합니다.",https://www.scmp.com/news/china/military/article/3322516/phl16-multiple-rocket-launcher-chinas-answer-us-himars-system,https://www.scmp.com/news/china/military/article/3322516/phl16-multiple-rocket-launcher-chinas-answer-us-himars-system
1258521065,2025-08-20,150,OK_ORIGINAL,MISMATCH,LOW,No change in India’s position on Taiwan: Government sources,"이 기사는 인도의 대만 관련 입장 변화가 없음을 보도하는 것이지, 양안 간의 군사적 충돌이나 직접적인 군사 태세를 묘사하는 내용이 아닙니다.",https://www.sentinelassam.com/topheadlines/no-change-in-indias-position-on-taiwan-government-sources,https://www.sentinelassam.com/topheadlines/no-change-in-indias-position-on-taiwan-government-sources
